filename,title,description,brand,model,engine_type,engine_configuration,vehicle_type,fuel_type,engine_state,turbo_supercharged,is_car
0Xl7TgYUVV0_30_40.wav,Ford F-150 Engine Locks up (Cash for Clunkers),"This was done intentionally to ""cause severe internal engine damage due to running the engine on a sodium silicate (liquid glass) solution instead of oil"". This is what happens to the vehicles turned in under the governments CARS program (AKA cash for clunkers). The squeaking noise you hear are the engine bearings failing due to lack of lubricaiton.  As you can see it doesn't take much time to completely destroy the engine.",Ford,F-150,none,none,truck,gasoline,running,none,no
0YI4Kzdi4V4_22_32.wav,FIAT Stilo 3.0 V6 engine - test run,,FIAT,Stilo,none,V6,hatchback,gasoline,running,no,yes
0YMv3RUxGQM_0_10.wav,2007 Hyundai Santa Fe Ran low on oil engine knock noise,"2007 Hyundai Santa Fe bearing noise at initial start up after engine failure.
This engine was ran extremely low on oil from multiple oil leaks not being repaired.",Hyundai,Santa Fe,none,V6,SUV,gasoline,running,no,yes
0YlHgna7rm4_30_40.wav,Dacia Logan 1.6 16V engine start up,Dacia Logan 1.6 16V engine start up,Dacia,Logan,1.6 16V,inline-4,sedan,gasoline,running,no,yes
0YnT3sFpbBs_30_40.wav,dry ice powerd lego pneumatic engine,"i thought i would try running the engine on dry ice. works great got 520 to 580 rpm's got to about 50 to 40 psi and runs a lot longer at the those speeds longer then just a 2L bottle of  compressed air,",Lego,none,pneumatic engine,none,toy,compressed gas,running,no,no
0Yq2UBuJ_Y0_2_12.wav,VX220 Turbo Engine Mount Vibration,VX220 Turbo Engine Mount Vibration,Vauxhall,VX220,none,inline-4,sports car,gasoline,none,yes,yes
0ZfQpXQ0Npg_12_22.wav,air compressor ingrasol rand with continental engine.wmv,,Ingersoll Rand,none,Continental,none,air compressor,none,none,none,no
0Zq9cidLNNE_24_34.wav,Lamborghini Murcielago LP640 engine start sound!!!  LOS LOCOS C.C,exective automobile produced by LOS LOCOS C.C,Lamborghini,Murcielago LP640,none,V12,supercar,gasoline,running,no,yes
0_3b-Kc0i9k_30_40.wav,RCGF 15CC engine break on Tiger II,Engine break,RCGF,Tiger II,15CC,single-cylinder,RC plane,gasoline,running,no,no
0_6e5N9gLb8_21_31.wav,Fairbanks Morse stationary engine,"Large, one cylinder engine chugs away with a nice rythym at the Woodstock Fair",Fairbanks Morse,none,none,single-cylinder,stationary engine,none,running,no,no
0_K5XbAHCdk_6_16.wav,Model Snow Engine,"Model Snow double acting tandem gas engine at the Route 66 Flywheelers Show.  Catoosa, Ok 2010 - Recorded and uploaded on my iPhone 2g/3g with iCamcorder ( http://camcorderapp.dw-c.de ).",none,Snow,none,tandem,model engine,gas,running,no,no
0_X7kCoZYd4_23_33.wav,02 Grand Am engine knock,The engine knock noise on my 02 Grand Am.  Lifters and rods have been replaced.  Narrowed it down to cylinder 4 by disconnecting plugs.  What do you think it is?  I'd appreciate any help!,Pontiac,Grand Am,none,V6,sedan,gasoline,running,no,yes
0_w_rt8X-qc_30_40.wav,River Edge Engine 2 Wetdown 2006 - Triboro Attack,"River Edge Fire Engine 2 Wetdown September 2006 
Triboro coming in to attack.",none,none,none,none,fire engine,diesel,none,none,no
0a9AkTfNS38_30_40.wav,F150 running rough,Runs rough but starts up and idles.,Ford,F-150,none,none,truck,gasoline,idle,none,no
0aCOIKV95Uc_0_4.wav,Low idle A084 engine on Fisher Flying Products Super Koala,I don't know what RPM my 4A084 was at but I thought it sounded quite nice!  Check out my other vid to see and here it better.,Fisher Flying Products,Super Koala,4A084,flat-4,experimental aircraft,gasoline,idle,no,no
0aKA9QpHmtc_9_19.wav,3HP Myrick Eclipse watercooled vertical antique engine,"3HP water cooled prototype. Pendulum gas governed, hot tube ignition.",Myrick,Eclipse,none,vertical,antique engine,gas,none,no,no
0azISjFVhhw_17_27.wav,Iveco Engine Vector Test,SPI motori srl,Iveco,none,Vector,none,commercial vehicle,diesel,running,none,no
0b7mC-uKdJg_0_6.wav,My new engine in my camaro timing off,new motor in my iroc open header still had to tune the timing and carb...,Chevrolet,Camaro IROC-Z,none,V8,muscle car,gasoline,running,no,yes
0bQo9RGoZZE_15_25.wav,07-093 cts engine cts-v running,07-093 cts engine cts-v running,Cadillac,CTS-V,LS2,V8,sedan,gasoline,running,supercharged,yes
0brXZhjz76U_25_35.wav,GT Engine in VW Polo Mk2,1272cc GT engine with DMTL Weber + GK Inlet Manifold in 1984 VW Polo,Volkswagen,Polo Mk2,GT engine (1272cc),inline-4,hatchback,gasoline,none,no,yes
0cJLVQHzI8c_26_36.wav,"1997 mustang cobra clone with terminator conversion, engine idle","1997 former roush GT turned cobra clone with 2003 terminator conversion.  T56, IRS, 2.8 pulley",Ford,Mustang Cobra,Modular 4.6L V8 (Terminator),V8,muscle car,gasoline,idle,yes,yes
0cJoNRhxeww_30_40.wav,2006 Reinell 200 LSE Engine Run Test Boulder Boats Lake Mead,,Reinell,200 LSE,none,none,boat,none,running,none,no
0cLdDXWDppM_5_15.wav,valveless pulse jet engine,glowing red hot,none,none,valveless pulse jet engine,none,none,none,running,no,no
0dYJzyf7InY_24_34.wav,M16873 MERCEDES W210 E230 2.3 AUTO 1996 ENGINE TESTING,"M16873 MERCEDES W210 E230 2.3 AUTO 1996 ENGINE TESTING
ASV EURO CAR PARTS",Mercedes-Benz,W210 E230,M111 E23,inline-4,sedan,gasoline,running,no,yes
0e1MmRd90qM_30_40.wav,BMW e39 bad camshaft sensor. Ticking engine noise m52b28. read description,"Engine lost power, harder to start, higher gas consumption, ticking sound...

Fixed! After diagnosed with INPA, problem was bad camshaft sensor.
Original part name: Pulse generator, camshaft
Original part code: 12 14 1 703 221
Part location (nr17): http://bmwfans.info/parts/catalog/E39/Touring/Europe/528i-M52/LHD/A/1997/september/browse/engine/cylinder_head_vanos/

I have used alternative: Siemens VDO 5wk96011z

search:

bmw e39 e38 e46 m52b28 m52b20 520 525 528 320 325 328 strange ticking engine noise sound",BMW,E39,M52B28,inline-6,sedan,gasoline,running,no,yes
0eDRYJoqPvE_23_33.wav,FIRST START CIRRUS MODEL ENGINE.MOV,"premier démarrage de mon cirrus 4cylindres 4 temps fait maison,
30cc / 2 soupapes en tête par cylindre / culbuté / bougies glow / carters moulés en AS12
plus d'info sur la conception et la construction:
http://fabrication-moteur.over-blog.com",none,Cirrus,Cirrus 4-cylinder,inline-4,model engine,glow fuel,running,no,no
0eEkV_-5Pkw_22_32.wav,1976 Datsun 280Z with Chevy 350 Vortec engine and JTR conversion-3,My 1976 Datsun 280Z with Chevy 350 Vortec engine is for sale. It was converted using the JTR manual and is offset back the maximum amount. See Ebaymotors for bidding and more info. Reserve is unbelievably low...,Datsun,280Z,Chevy 350 Vortec,V8,JDM,gasoline,none,no,yes
0eOl6yag6R4_6_16.wav,YAMAHA 1995 YZ 250 G1 Purple edition Cracked left half engine case. Smoking BAD. PT 1,"Engine Problem.  Huge amount of burning oil. bad seal somewhere. I replaced the crankshaft seal, though still seems to be that the problem is in between the engine case.  Now it also needs new piston rings.",YAMAHA,YZ 250,none,single-cylinder,dirt bike,gasoline,running,no,no
0eVAbHnOHMU_19_29.wav,Pilatus Porter Engine Start,Mt Cook Ski Planes Pilatus PC6 engine start on the Tasman Glacier.,Pilatus,PC-6 Porter,Pratt & Whitney Canada PT6A,turboprop,STOL utility aircraft,jet fuel,running,none,no
0epVEMq3LSA_24_34.wav,Airplane Engine sucks water on damp taxiway,KAL B777  RKSI,Boeing,777,none,none,airplane,jet fuel,running,yes,no
0f0sx422m4Y_15_25.wav,2005 Nissan altima 3.5 grinding noise in engine,68k miles on the car. Had an aftermarket alternator put on that broke the tensioned. I had the tensioned replaced and the grinding noise started about a month later. Any ideas on what the problem could be?,Nissan,Altima,VQ35DE,V6,sedan,gasoline,running,no,yes
0f3Ccykz0xc_30_40.wav,蒸気エンジン模型　V型2気筒　steam engine 2 cylinder,"スチームエンジン　蒸気エンジン模型

蒸気機関",none,none,none,V2,model,steam,running,no,no
0fAOltDI2BM_5_15.wav,Volvo S60 D5 engine hot,"Volvo S60 D5 engine hot, year 2002",Volvo,S60,D5,inline-5,sedan,diesel,none,yes,yes
0fC1YhLcxwU_10_20.wav,2007 tbss lifter ticking,This video was uploaded from an Android phone.,Chevrolet,TrailBlazer SS,LS2,V8,SUV,gasoline,running,no,yes
0fMHU79bkpc_0_10.wav,BMW Ac noise,This video was uploaded from an Android phone.,BMW,none,none,none,car,gasoline,none,none,yes
0fpcrHn-q1E_1_11.wav,BMW E46 320d Engine,I am wondering about all the smoke coming out of the oil cap ....,BMW,E46 320d,M47D20 or M47TUD20,inline-4,sedan,diesel,running,yes,yes
0ftUishODRM_30_40.wav,LD28 Engine Damaged,...,Nissan,none,LD28,inline-6,none,diesel,none,no,yes
0fxrW8d6oiQ_15_25.wav,"Ford 460 cuin (7.5L) V8 engine, Part 2/4","Ford 460 cuin after the the initial break-in - wicked sound!
To see the final application for this engine, see http://www.youtube.com/watch?v=LbDWt3i_vTk",Ford,none,460 cuin,V8,none,gasoline,running,no,yes
0gDGp8_jbXs_30_40.wav,VW Engine 1641ccm *Сарайко*,Первый пуск .Обкатка . 10.04.2015,Volkswagen,none,1641ccm,flat-4,none,gasoline,running,no,yes
0gF-pEvxmk4_3_13.wav,Engine 113,Engine 113 responding to a field fire,none,none,none,none,fire truck,diesel,accelerating,none,no
0gWxtcRw_WE_30_40.wav,1957 VW Oval Beetle first engine start,"Engine firing and running after stored for 34 years in a barn, New ht leads, spark plugs, reset points and valves, cleaned out carb, fresh petrol feed and a good kick with a 12v battery.",Volkswagen,Beetle,none,flat-4,sedan,gasoline,running,no,yes
0g_Azjfc3mA_30_40.wav,Kolm 65 fourstroke Engine prop dimensions,"strong fourstroke single cylinder gas engine, high torque, minimal vibrations
Idle rpm: 850 to 900 :)))) cnc designed from massive alu, highest possible quality of materials (steel, alu) and long durability design with high power for all components
here you are the datas, its the pdf in the first text attachment between Foto  Ez67 and Foto Focke wulf Dora   http://www.rcuniverse.com/forum/m_11068056/tm.htm
Greetings from Austria;
you can order  here kolmengines.com or  in america at vogelsang aero...",Kolm,65,65 fourstroke,single cylinder,RC aircraft engine,gasoline,idle,no,no
0geyuHyWBFc_30_40.wav,bmw 318is engine test,"engine test , done 89,000 full service history , engine is for sale please ask for details thanks",BMW,318is,M42B18,inline-4,coupe,gasoline,running,no,yes
0hKEM6Tq6zA_27_37.wav,4afe engine rev,sound is not very goed from de samsung,Toyota,none,4A-FE,inline-4,none,gasoline,revving,no,yes
0hOio0fo-yc_9_19.wav,BOA Cosworth Engine In Ford Capri,engine running,Ford,Capri,BOA Cosworth,V6,coupe,gasoline,running,no,yes
0hsETv7rwW0_10_20.wav,My buddies fixed pulley installed w211 e55 AMG,77mm fixed pulley  install,Mercedes-Benz,W211 E55 AMG,M113K,V8,sedan,gasoline,none,yes,yes
0i3ZVRkZCQE_30_40.wav,ML 63 Amg Start cold engine,New Mercedes ML 63 Amg Start cold engine 2012,Mercedes-AMG,ML 63 AMG,M157,V8,SUV,gasoline,running,yes,yes
0iWWVbtR-Rs_30_40.wav,JDM Honda Civic FD2 Type R K20A 2.0L Dohc Vtec Engine Compression Test @ JDM Nagoya Auto Parts,"www.jdmdirectimport.com
1866-535-0909
www.jdmnagoyaautoparts.com
514-328-0909
http://stores.ebay.com/jdmnagoya
http://www.facebook.com/pages/JDM-Nagoya-Auto-Parts/339839146035168",Honda,Civic FD2 Type R,K20A,inline-4,JDM,gasoline,off,no,yes
0iYoWpey-_k_22_32.wav,1989 998cc Mini engine - mysterious tapetty noise,...,Mini,Mini,998cc Mini engine,inline-4,compact car,gasoline,running,no,yes
0jB7C42MZsM_24_34.wav,12 Hp. Twin Cylinder Lister Diesel Engine Running,"Showing a 12 Hp. twin cylinder Lister Diesel engine running a lineshaft that powers a small blacksmith / machine shop. LeSueur Pioneer Power Show, 08-23-08, LeSueur, Minnesota.",Lister,none,none,twin cylinder,stationary engine,diesel,running,no,no
0jNh4vqrh_c_5_15.wav,Helicopter Engine Catches Fire - T-Rex 700E stock engine failure,"Nearing it's 100th flight, the COFS 700E engine goes out in a blaze of glory. Thank God that she was on the ground rather than 300ft in the air!",Align,T-Rex 700E,COFS 700E engine,none,RC helicopter,electric,running,no,no
0jcn4Qd5Mcw_0_10.wav,Acura TL Type S with Intake,Installed new intake on my TL.,Acura,TL Type S,J35A8,V6,sedan,gasoline,none,no,yes
0jflym-eJm8_30_40.wav,"Dénes Miklós Drift Practice Tököl, Hungary AE86 with S2000 engine",,Toyota,AE86,F20C,inline-4,JDM,gasoline,running,no,yes
0jyCoxqYi_k_26_36.wav,Saito FA-300T-TDP big twin 4 cycle r/c engine video #2,my saito running on 4-20-2008,Saito,none,FA-300T-TDP,twin,r/c engine,none,running,none,no
0kSRn21ZwYA_7_17.wav,Reliant scimitar engine turn over!,this is the first time the engin had ever turned over in 30 years. it was a big moment for all of us. anybody with information on the car please contact me. the reg is EGO 22J. thanks!!,Reliant,Scimitar,none,V6,sports estate,gasoline,running,no,yes
0keF1xnsJmg_24_34.wav,volkswagen 1.4 tdi pd amf engine,,Volkswagen,none,AMF,inline-3,none,diesel,none,yes,yes
0kv9hra33sM_6_16.wav,B-20 beta type stirling engine with controllable pitch propeller.,"Stirling engine can not to rotate reverse, and also hate torque fluctuations.
   To run a model boat smoothly this engine is provided with typical controllable
   pitch propeller system (see another movie file)",none,none,B-20 beta type stirling engine,none,model boat,none,running,no,no
0lE0-DH_4W0_30_40.wav,BMW M3 E92 G-Power by infinitas SK II - running engine,"Just an overview of the quality. Airbox, intercooler and the bow after the supercharger are aluminium casted parts, like oem parts.",BMW,M3 E92,S65B40,V8,coupe,gasoline,running,yes,yes
0lOhkLJBFkU_17_27.wav,"WRECKING 2002 MAZDA TRIBUTE ENGINE 3.0, AUTOMATIC (J14868)","EBAY STORE: http://bit.ly/EBAYSTOREJJ

CALL: 02-9724-8099
EMAIL: sales@jjautoparts.com.au
WEBSITE: http://www.jjautoparts.com.au
CONTACT US TO ORDER PARTS OR FOR MORE INQUIRIES

We are currently wrecking this 2012 NISSAN NAVARA, 2.5, DIESEL TURBO, YD25, D22, 4WD (STOCK J12552). Contact us now to order your parts!

STORE ADDRESS: 70 Hume Highway Lansvale NSW 2166

WE HAVE THOUSANDS OF QUALITY USED PARTS AVAILABLE FOR ALL MAKES & MODELS. WE CAN SHIP PARTS TO ANYWHERE IN AUSTRALIA AND OFFER WARRANTY THAT YOU'VE NEVER SEEN FROM OTHER AUTO PARTS RECYCLERS OUT THERE.

PARTS WE ARE DISMANTLING: A/C Compressor | A/C Condenser | A/C Evaporator | ABS Pump | Air Bag | Air Cleaner/Box | Air Condensor | Air Flow Meter | Air Resonator | Air Bag Module/Sensor | Alternator | Antenna | Axle | Bar Flasher | Battery | Bonnet | Bonnet Hinge/Strut | Bonnet Lock/Support | Boost Controller | Bull Bar | Bumper Bars | Bumper Bracket | Bumper Iron | Bumper Reinforcement | Cargo Barrier | Canopy | Centre Console | Coil Pack | Combination Switch | Complete Interior | Control/Trail Arm | Corner Light | Courtesy Light | Cylinder Heads | Diffs / Diff Centre | Distributor | Door | Door Mirror | Door Switch | Door Window | Door/Bootlid/Tailgate Lock | Driveshaft | ECU | Energy Abosorber | Engine | Exhaust System | Fan | Flywheel/Flexplate | Foglight/Spotlight | Front Bumper | Front Diff Assembly | Front Panel | Front Seat | Front Tail/Prop Shaft | Front Crossmember/Cradle | Fuse Box | Gearbox/Transmission | Grille | Guard/Fender | Guard/Fender Liner | Headlight | Heater Core Box | Heater Fan Motor | Heater/AC Control | Hubs | Ignition W/ Key | Instrument Cluster | Intercooler | Lowered King Spring | LPS Conversion | Manifold | Muffler | Nudge Bar | Overflow Bottle | Owner's Handbook/Manual | Parcel Shelf | Power Winch | Power Door Window Switch/Master Switch | Radiator | Radiator Support | Radio/Sat Navigation Unit | Rear Bumper | Rear Diff Assembly | Rear Garnish | Rear Tail/Prop Shaft | Rear Tray | Roof Glass/Sunroof | Roof Racks | Seat Belt | Seats | Shock Absorber | Side Steps | Slotted Rotor | Snorkels | Spare Wheel Carrier | Spare Wheel Cover | Spoiler | Sports Bar/Roll Bar | Starter Motor | Steering Wheel | Stiffner | Strut | Strut Brace | Sunvisor | Suspension | Tailgate | Taillight | Throttle Body | Tonneau Cover | Towbar | UTE Back | UTE Lid | UTE Tray Liner | Washer Bottle | Wheel Mag - Alloy | Wheel Standard - Steel | Window Regulator/Motor | Wiper Motor | Wiper Switch

We are a car wrecker, car dismantler, car breaker, used auto parts dealer, used auto parts seller, car recycler, auto recycler and have the largest single site car salvage yard, car wrecking yard, auto recycling yard, car recylcling yard based in Sydney. We can ship parts to any locations in Australia. Sydney, New South Wales (NSW), Canberra, Melbourne, Victoria (VIC), Brisbane, Queensland (QLD), Cairns, Adelaide, South Australia (SA), Perth, Western Australia (WA).",Mazda,Tribute,3.0,V6,SUV,gasoline,off,no,yes
